date,dollar,CRISE,r_vol,r_oil,r_PETR4,r_PETROBRAS,ma24,macd,macdhist,bbands,rsi_dummy,atr_dummy,target_value,target_class,sentimento
2022-04-12 15:00:00,-0.0019003641083377154,54.0,11300300.0,0.0023897029078987497,20.0,27.0,0.0010040157031645514,0.2497761171699295,-0.0332219590779673,1,0,0,-0.0046962092411294,0.0,-0.5423
2022-04-12 16:00:00,0.00012832626943803938,63.0,11982700.0,-0.0006953381950673965,20.0,24.0,0.0006849834631981189,0.2119158479059208,-0.0568657826735807,1,0,0,0.0123857854772191,1.0,0.994
2022-04-13 10:00:00,0.003957204906575029,37.0,16182900.0,0.014015941187833114,1.0,9.0,0.0009901006996158035,0.2133426801075302,-0.0443511603775771,0,0,0,0.003786695207816,1.0,0.5574
2022-04-13 11:00:00,-0.000490084873881913,47.0,12601600.0,0.0010783316150180244,4.0,22.0,0.0007082561232236717,0.2223994642406239,-0.0282355009955866,0,0,0,-0.0002901428264316,0.0,-0.0516
2022-04-13 12:00:00,-0.0013854938760682334,47.0,8257800.0,0.009596510979058337,7.0,20.0,0.0005369222890452274,0.2261631815531828,-0.0195774269464222,0,0,0,0.001451356631444,1.0,0.802
2022-04-13 13:00:00,-0.002860330728412297,62.0,11562200.0,-0.0005819355914812308,19.0,33.0,0.0006585939291781084,0.2305231478564238,-0.012173968514545,0,0,0,0.0034782299097033,1.0,0.9721
2022-04-13 14:00:00,0.0025901748314420825,52.0,18327600.0,0.010772521355677744,19.0,31.0,0.0006337836384333606,0.2408845958186418,-0.0014500164418615,0,0,0,0.0020219438759065,1.0,0.8402
2022-04-13 15:00:00,-0.000619119648715527,36.0,9302600.0,0.0024964198984276376,31.0,19.0,0.0005968378023135656,0.2518414370192516,0.0076054598069985,0,0,0,-0.0017295347641655,0.0,0.8442
2022-04-13 16:00:00,0.0013886610845839087,39.0,18399000.0,-0.0012451381884174273,20.0,25.0,0.0004017162125717899,0.2527697388467871,0.0068270093076272,0,0,0,-0.0889402753698014,0.0,0.9688
2022-04-14 10:00:00,0.009174163525715873,43.0,0.0,-0.013041816515839466,2.0,20.0,-0.003321935195505943,0.0049183222589093,-0.1928195258242004,1,1,0,0.001901786838097,1.0,0.6124
2022-04-14 11:00:00,-0.0030443341301621407,56.0,23229400.0,0.0024290711664181064,3.0,20.0,-0.0033330072295285618,-0.1845368754577663,-0.3058197788327008,1,1,0,-0.0069598613241111,0.0,0.9042
2022-04-14 12:00:00,-0.0018873476420538937,41.0,14759400.0,0.003586340536481547,11.0,24.0,-0.0035034000478493255,-0.3484174055145885,-0.3757602471116185,1,1,0,0.001911480549783,1.0,0.6597
2022-04-14 13:00:00,0.0008498739979989622,37.0,18682600.0,0.01622561609349793,36.0,38.0,-0.003159227173812229,-0.468056829136863,-0.3963197365871143,1,1,0,-0.0054054077001572,0.0,0.1531
