date,dollar,CRISE,r_vol,r_oil,r_PETR4,r_PETROBRAS,ma24,macd,macdhist,bbands,rsi_dummy,atr_dummy,target_value,target_class
2021-01-04 15:00:00,-0.0018459676061814978,64.0,5256500.0,0.0073468155605058705,32.0,23.0,0.001086732720693373,0.2174192758182265,0.0261309375883075,0,0,1,-0.0176960525427565,0.0
2021-01-05 10:00:00,0.019599971016477147,45.0,8437900.0,0.0006251047769880724,2.0,3.0,5.8677104519011536e-05,0.1788657874584167,-0.0099380406172017,0,0,0,0.0293182599563297,1.0
2021-01-05 11:00:00,-0.01060273171323256,48.0,20494700.0,0.030195767370198467,5.0,15.0,0.001305520449018882,0.2128325265324555,0.0192229587654695,0,0,1,0.0024021858713243,1.0
2021-01-05 12:00:00,0.004063525056842376,45.0,14600600.0,0.006266374589536605,3.0,17.0,0.001289168298551635,0.2426032233823392,0.0391949244922825,0,0,0,0.0037658546319516,1.0
2021-01-05 13:00:00,-0.0019764619715073595,56.0,8468100.0,-0.003214139239365754,22.0,27.0,0.0013606641186607593,0.2719381117869908,0.0548238503175473,0,0,0,0.0115961854067792,1.0
2021-01-05 14:00:00,-0.004620877589013528,64.0,9571800.0,0.004433720786756412,20.0,19.0,0.001972473627495086,0.3189447959368259,0.0814644275739059,0,0,1,0.0134861638768746,1.0
2021-01-05 15:00:00,-0.002955983707574772,55.0,10914600.0,0.004815442972151196,14.0,21.0,0.002522711062222127,0.3840474975787202,0.1172537033726403,0,0,1,0.0189620660329692,1.0
2021-01-06 10:00:00,0.006727591580392822,62.0,16986000.0,-0.0015974805936423975,0.0,10.0,0.003374545057463596,0.4761473392205566,0.1674828360115813,0,0,1,-0.0003264225206381,0.0
2021-01-06 11:00:00,0.00719238925640564,52.0,21953100.0,-0.0005999755859374956,3.0,11.0,0.0034066864036965683,0.5420815674020183,0.1867336513544343,0,0,0,-0.0035924430874154,0.0
2021-01-06 12:00:00,-0.0009559264805308887,67.0,9048500.0,0.00720433463192327,12.0,17.0,0.0033228848055322224,0.5787868933007374,0.1787511818025228,0,0,0,0.0022943197082623,1.0
2021-01-06 13:00:00,0.001294544529388597,57.0,11207800.0,0.009537045991922843,29.0,28.0,0.003499071715515667,0.6065327864745917,0.1651976599811017,0,0,0,0.00228906785477,1.0
2021-01-06 14:00:00,-0.009630552170479145,59.0,4379900.0,-0.001771307816480383,40.0,24.0,0.0037308084536613606,0.6269429885600317,0.1484862896532333,0,0,0,0.0019575682443435,1.0
2021-01-06 15:00:00,-0.006583687005452199,54.0,7730600.0,0.0025630372691098913,35.0,30.0,0.003688348751745618,0.6405755203709802,0.1296950571713454,0,0,0,-0.0029305844325069,0.0
2021-01-07 10:00:00,0.014035412719320295,43.0,10263300.0,-0.00786622857786723,3.0,10.0,0.003418416066858665,0.6367769257835967,0.1007171700671695,0,0,1,0.0078380066799557,1.0
2021-01-07 11:00:00,0.006084874634012527,44.0,8212100.0,0.004162518955340033,3.0,12.0,0.0035913023916067655,0.6456893826971069,0.0877037015845437,0,0,1,-0.0003240514803644,0.0
2021-01-07 12:00:00,0.0032853707186148995,59.0,4947900.0,0.00572445551521561,7.0,16.0,0.0035643066962884884,0.6445160542405155,0.0692242985023618,0,0,0,-0.0012966260950638,0.0
2021-01-07 13:00:00,0.0045583740249688365,45.0,4661500.0,-0.0029440927111431536,27.0,20.0,0.0036080214847999947,0.6330609112852734,0.0462153244376958,0,0,0,0.0,0.0
2021-01-07 14:00:00,-0.0011112835240802976,51.0,2898200.0,-0.0009842369647925509,21.0,12.0,0.0034546182416730353,0.6168717148242102,0.024020902381306,0,0,0,0.0022719797480554,1.0
2021-01-07 15:00:00,-0.0011866996275978758,61.0,5809800.0,0.0023645109730987546,20.0,18.0,0.0034707152260078367,0.602742015590561,0.0079129625181254,0,0,0,0.0068005504381003,1.0
2021-01-08 10:00:00,-0.010896935080992876,45.0,11913700.0,0.013760581435764419,2.0,13.0,0.00319373099828546,0.6015550994064576,0.0053808370672177,0,0,0,-0.0202637846581932,0.0
2021-01-08 11:00:00,0.011542499818325558,55.0,12868100.0,-0.002326913565927513,5.0,14.0,0.0018906727386955868,0.543513355088848,-0.0421287258003134,0,0,0,0.0147734988990477,1.0
2021-01-08 12:00:00,-0.0001112997564322038,51.0,6297900.0,0.004664681442383856,11.0,20.0,0.0030249213622286497,0.5277426663555325,-0.0463195316269031,0,0,1,0.0054998407354627,1.0
2021-01-08 13:00:00,-0.0004453370652101052,54.0,3571000.0,-0.00116071890477365,37.0,21.0,0.003278644360244387,0.5229338118516758,-0.0409027089046079,0,0,0,0.0009652730604616,1.0
2021-01-08 14:00:00,-0.00328596800483405,60.0,6257800.0,0.0032926237735504404,32.0,33.0,0.0034058177981475257,0.5156000482907288,-0.0385891779724438,0,0,0,-0.0054644832195013,0.0
2021-01-08 15:00:00,0.01050500119944231,51.0,6786800.0,0.0013513454798304014,24.0,22.0,0.0029132896161614408,0.4904171784655027,-0.0510176382381359,0,0,0,-0.0138978764626215,0.0
2021-01-11 10:00:00,0.013105221196695771,66.0,4738500.0,-0.0036629772628006263,0.0,7.0,0.003014442979581977,0.4307961913979206,-0.0885109002445745,0,0,0,0.0091773413485733,1.0
2021-01-11 11:00:00,-0.0008732703114293638,58.0,4146800.0,0.002128494769775502,2.0,15.0,0.0022540388697651625,0.4015114706483444,-0.0942364967953205,0,0,1,-0.0045469728104641,0.0
2021-01-11 12:00:00,0.0016570690265977905,68.0,9682500.0,0.005406425455631192,5.0,17.0,0.0019627360225327184,0.3628237771878169,-0.1063393522046785,1,0,0,0.0026101117357824,1.0
2021-01-11 13:00:00,-0.003726831697209887,70.0,9029300.0,0.0005761240536332757,32.0,31.0,0.0019180800831166689,0.334759922639023,-0.1075225654027779,0,0,0,0.0074845280072395,1.0
2021-01-11 14:00:00,0.0010401283863339383,64.0,4020300.0,0.0028791080666425994,16.0,29.0,0.001765056264078524,0.3273051861465532,-0.0919818415161981,0,0,1,-0.0025839769403022,0.0
2021-01-11 15:00:00,-0.0023150405666659823,64.0,5157600.0,-0.0021052748392643705,19.0,25.0,0.0011113817696501993,0.3113528467055673,-0.0863473447657472,0,0,0,-0.0100388430818431,0.0
2021-01-13 10:00:00,-0.037217728459648325,63.0,7634700.0,0.027426166511610672,4.0,11.0,-8.122964657608645e-05,0.270577092348077,-0.10169847929859,1,0,0,-0.0173372189920764,0.0
2021-01-13 11:00:00,0.013492786406805957,65.0,9853500.0,-0.014933717409332803,9.0,12.0,-0.0007852905917622444,0.1932676717269501,-0.1432063199357735,1,0,0,0.0,0.0
2021-01-13 12:00:00,-0.010822719541430659,60.0,6394600.0,0.010233104241860858,10.0,21.0,-0.0006368554397957471,0.1304951322462741,-0.1647830875331596,1,0,0,-0.0086551338534561,0.0
2021-01-13 13:00:00,0.001930798680547241,75.0,5220200.0,-0.004877173692228287,21.0,22.0,-0.0010847006065984877,0.0590864846825631,-0.1889533880774965,1,0,0,-0.017461398447746,0.0
2021-01-13 14:00:00,0.0015491576477812963,68.0,23275400.0,-0.003581501026229117,26.0,34.0,-0.0018867147944461315,-0.0390153296653963,-0.2296441619403648,1,1,0,0.0044428967788687,1.0
2021-01-13 15:00:00,-0.0007922700064817434,64.0,12303800.0,0.002837641117095835,15.0,32.0,-0.001795087571123677,-0.1050608029575954,-0.2365517081860511,1,0,0,-0.0085062948346998,0.0
2021-01-14 10:00:00,-0.005097215548222289,47.0,14710100.0,-0.01339368245526329,0.0,16.0,-0.0020162958075555792,-0.175551577725475,-0.2456339863631445,1,1,0,0.0020590725651259,1.0
2021-01-14 11:00:00,0.001062613967021786,58.0,4411600.0,0.010898655891763642,2.0,17.0,-0.0022660876534519314,-0.2239923705975997,-0.2352598233882153,1,1,0,-0.0023973150802686,0.0
2021-01-14 12:00:00,-0.009496521744239206,45.0,4387100.0,-0.004917691068391572,10.0,13.0,-0.0023533291685067237,-0.2649761125300323,-0.2209948522565183,1,1,0,0.0106419973299738,1.0
2021-01-14 13:00:00,0.0009377052028585187,69.0,3675400.0,0.005892369416410137,33.0,21.0,-0.0018788728615874994,-0.2693367567726241,-0.1802843971992881,0,0,1,-0.001019045044201,0.0
2021-01-14 14:00:00,-0.005926915115985643,54.0,6322800.0,0.006613800093132838,39.0,29.0,-0.0019236312953436752,-0.2720770683558058,-0.1464197670259758,0,0,0,-0.0003400281854374,0.0
2021-01-14 15:00:00,-0.0006154660538968404,65.0,6073500.0,0.00037545443198427897,23.0,31.0,-0.002037472354354919,-0.2719211818049309,-0.1170111043800808,0,0,0,-0.0214285431612566,0.0
2021-01-15 10:00:00,0.014972532905407787,56.0,6517800.0,-0.008256754247456755,4.0,9.0,-0.003200396870387645,-0.3189565748897038,-0.131237197971883,1,1,0,-0.0086896070914915,0.0
2021-01-15 11:00:00,-0.001061808002980058,62.0,12799700.0,0.0011353145699786182,9.0,14.0,-0.0026847847690933957,-0.3721158535186291,-0.1475171812806465,1,1,0,-0.0042076029911397,0.0
2021-01-15 12:00:00,-0.0013097544348460444,31.0,12807800.0,-0.014931032277558876,3.0,30.0,-0.00348296707634399,-0.4190969410041454,-0.1555986150129303,1,1,0,-0.0024647780198755,0.0
2021-01-15 13:00:00,-0.00038009219546741857,60.0,7260200.0,0.005755933292566073,18.0,26.0,-0.0038293368911818115,-0.4567134730542257,-0.1545721176504085,0,1,0,-0.001058972351793,0.0
2021-01-15 14:00:00,-0.00043735382441167925,49.0,4811200.0,-0.0022891822982904486,27.0,28.0,-0.0039279293367204815,-0.4833736201984671,-0.1449858118357199,0,1,0,0.0,0.0
2021-01-15 15:00:00,0.004945602992867171,60.0,9643200.0,-0.00019117249864353258,28.0,25.0,-0.0037048489955929798,-0.4987526685855705,-0.1282918881782587,0,1,0,0.0049470424300834,1.0
2021-01-18 10:00:00,0.0029717483539450917,66.0,9009000.0,0.00016391431725071293,0.0,0.0,-0.0029157389340344064,-0.4939497948425284,-0.0987912115481732,0,1,0,0.0073839339145294,1.0
2021-01-18 11:00:00,-0.006076796256213379,77.0,5970300.0,0.00016388745375062186,0.0,9.0,-0.003023155805764066,-0.4678057383640635,-0.0581177240557666,0,0,1,-0.0052355888491272,0.0
