date,dollar,CRISE,r_vol,r_oil,r_PETR4,r_PETROBRAS,ma24,macd,macdsignal,macdhist,bbands,rsi_dummy,atr_dummy,target_value,target_class
2022-02-08 14:00:00,5.271699905395508,55.0,6514200.0,89.7300033569336,20.0,31.0,32.230416456858315,-0.2997339741823346,-0.1851036362641767,-0.11463033791815791,0,0,0,0.00475133417739193,1.0
2022-02-08 15:00:00,5.265200138092041,63.0,4154000.0,89.77999877929688,11.0,32.0,32.19874978065491,-0.29313078942846715,-0.20670906689703478,-0.08642172253143238,0,0,0,0.0022068601414939604,1.0
2022-02-09 10:00:00,5.284800052642822,53.0,6004200.0,89.3499984741211,0.0,11.0,32.19041649500529,-0.2790326588704417,-0.22117378529171616,-0.057858873578725545,0,0,0,0.01950295420035486,1.0
2022-02-09 11:00:00,5.2820000648498535,35.0,10192000.0,89.73999786376953,5.0,10.0,32.204583168029785,-0.2153486513726861,-0.22000875850791016,0.004660107135224051,0,0,1,0.004319635615783968,1.0
2022-02-09 12:00:00,5.265500068664551,51.0,7111900.0,89.9800033569336,2.0,32.0,32.226249853769936,-0.1518316155392725,-0.2063733299141826,0.05454171437491012,0,0,0,-0.004608224721887488,0.0
2022-02-09 13:00:00,5.263800144195557,61.0,3587200.0,88.98999786376953,9.0,39.0,32.254583279291786,-0.11230291068667952,-0.187559246068682,0.07525633538200246,0,0,0,0.00030859015624473685,1.0
2022-02-09 14:00:00,5.2230000495910645,51.0,4349800.0,89.27999877929688,27.0,24.0,32.272916634877525,-0.07925573552958554,-0.1658985439608627,0.08664280843127717,0,0,0,-0.007096561040394245,0.0
2022-02-09 15:00:00,5.217700004577637,30.0,4281000.0,89.56999969482422,21.0,27.0,32.28041664759318,-0.07080841664724602,-0.14688051849813938,0.07607210185089336,0,0,0,0.004350509270378167,1.0
2022-02-10 10:00:00,5.225500106811523,47.0,8862400.0,90.0,5.0,11.0,32.269999980926514,-0.05221517086550875,-0.12794744897161325,0.0757322781061045,0,0,0,0.010210452789934044,1.0
2022-02-10 11:00:00,5.185400009155273,48.0,8167800.0,90.62000274658205,0.0,9.0,32.2591667175293,-0.010727835985250067,-0.10450352637434061,0.09377569038909055,0,0,1,-0.0006125714189575415,0.0
2022-02-10 12:00:00,5.189899921417236,55.0,8288200.0,91.1500015258789,6.0,19.0,32.25333340962728,0.02030326264332416,-0.07954216857080766,0.09984543121413182,0,0,0,0.00520987322649602,1.0
2022-02-10 13:00:00,5.19890022277832,59.0,3095000.0,91.5999984741211,13.0,30.0,32.23916673660278,0.05794510823521648,-0.052044713209602834,0.10998982144481931,0,0,0,-0.0018291939021132242,0.0
2022-02-10 14:00:00,5.22790002822876,55.0,4848500.0,90.75,16.0,36.0,32.230416774749756,0.08199010955773645,-0.025237748656134977,0.10722785821387143,0,0,0,-0.002748935490955784,0.0
2022-02-10 15:00:00,5.231100082397461,45.0,3241600.0,89.8499984741211,19.0,19.0,32.22250016530355,0.09271492623295075,-0.0016472136783178305,0.09436213991126857,0,0,0,0.0024501688397782218,1.0
2022-02-11 10:00:00,5.214099884033203,56.0,5112300.0,91.1500015258789,4.0,7.0,32.227916876475014,0.10644258816673613,0.019970746690692962,0.08647184147604317,0,0,0,0.016193057950182332,1.0
2022-02-11 11:00:00,5.199299812316895,44.0,9123600.0,90.91000366210938,2.0,18.0,32.26250012715658,0.15826396280900923,0.04762938991435622,0.110634572894653,0,0,1,0.007215925754013419,1.0
2022-02-11 12:00:00,5.195099830627441,42.0,15367800.0,91.61000061035156,3.0,24.0,32.29916683832804,0.21620661002399544,0.08134483393628406,0.13486177608771138,0,0,1,0.0011940571799207156,1.0
2022-02-11 13:00:00,5.198100090026856,56.0,9050300.0,91.45999908447266,11.0,24.0,32.34125026067098,0.262330334180092,0.11754193398504564,0.14478840019504635,0,0,0,0.004770418695428269,1.0
2022-02-11 14:00:00,5.192500114440918,70.0,5009700.0,91.95999908447266,24.0,31.0,32.399166901906334,0.30824115621355475,0.15568177843074746,0.1525593777828073,0,0,0,0.00237382832481714,1.0
2022-02-11 15:00:00,5.223299980163574,44.0,12414400.0,94.16000366210938,19.0,21.0,32.45750013987223,0.347080061889784,0.19396143512255476,0.15311862676722926,0,0,0,-0.008584876000878094,0.0
2022-02-14 10:00:00,5.207200050354004,66.0,7548900.0,92.6999969482422,2.0,27.0,32.539166847864784,0.35042040374209193,0.2252532288464622,0.12516717489562973,0,0,0,-0.007464914525840194,0.0
2022-02-14 11:00:00,5.201499938964844,64.0,9075200.0,93.3499984741211,2.0,28.0,32.615833600362144,0.3291010658344504,0.24602279624405984,0.08307826959039058,0,0,0,-0.009025362112185409,0.0
2022-02-14 12:00:00,5.22599983215332,61.0,6412200.0,93.56999969482422,0.0,36.0,32.68333355585734,0.28471557399069525,0.25376135179338694,0.030954222197308312,0,0,0,0.005160959038557289,1.0
2022-02-14 13:00:00,5.214399814605713,63.0,5728600.0,93.55999755859376,23.0,45.0,32.75458359718323,0.260257405868181,0.25506056260834575,0.005196843259835271,0,0,0,-0.003926338439105614,0.0
2022-02-14 14:00:00,5.20389986038208,44.0,4859500.0,94.0199966430664,19.0,48.0,32.8133335908254,0.22775867149669438,0.24960018438601547,-0.021841512889321096,0,0,0,0.004851420546783336,1.0
2022-02-14 15:00:00,5.217899799346924,39.0,5158300.0,95.05999755859376,22.0,35.0,32.87250026067098,0.21246468029838894,0.24217308356849016,-0.029708403270101214,0,0,0,-0.019613691102983943,0.0
2022-02-15 10:00:00,5.184800148010254,71.0,12370100.0,92.8000030517578,4.0,26.0,32.90166695912679,0.14620928937583955,0.22298032472996004,-0.0767710353541205,0,0,0,-0.015389408480086852,0.0
2022-02-15 11:00:00,5.189799785614014,53.0,13541000.0,91.08999633789062,2.0,42.0,32.884166955947876,0.05274740029616254,0.18893373984320055,-0.13618633954703802,1,0,0,0.0062519180063072,1.0
2022-02-15 12:00:00,5.174099922180176,61.0,6063400.0,90.83999633789062,5.0,55.0,32.86916693051656,-0.005124511788032748,0.15012208951695388,-0.15524660130498663,1,0,0,0.00031072185949621023,1.0
2022-02-15 13:00:00,5.181300163269043,61.0,4364100.0,91.77999877929688,20.0,58.0,32.86083356539408,-0.049609463245431584,0.11017577896447678,-0.15978524220990836,1,0,0,0.0065217105433845735,1.0
2022-02-15 14:00:00,5.186800003051758,74.0,8658300.0,92.0199966430664,18.0,57.0,32.86083356539408,-0.0671449317142887,0.07471163682872367,-0.14185656854301237,0,0,1,0.002159817807892095,1.0
2022-02-15 15:00:00,5.1778998374938965,64.0,3875600.0,91.83999633789062,27.0,53.0,32.87333353360494,-0.07453434096500189,0.044862441269978556,-0.11939678223498044,0,0,0,0.02586207402791274,1.0
2022-02-16 10:00:00,5.172299861907959,52.0,11560600.0,93.52999877929688,2.0,22.0,32.915000200271606,-0.012465810787297471,0.03339679085852335,-0.04586260164582082,0,0,1,0.007202931592585671,1.0
2022-02-16 11:00:00,5.157299995422363,53.0,11529300.0,93.97000122070312,3.0,40.0,32.952916860580444,0.055450873084751606,0.037807607303769,0.017643265780982603,0,0,1,-0.008045305325242169,0.0
2022-02-16 12:00:00,5.15880012512207,48.0,6331600.0,94.58999633789062,5.0,26.0,32.98041685422262,0.0864915333556624,0.04754439251414768,0.03894714084151472,0,0,0,0.003604653907617994,1.0
2022-02-16 13:00:00,5.159900188446045,50.0,4821200.0,94.56999969482422,18.0,37.0,33.005833546320595,0.11939804484811845,0.06191512298094183,0.057482921867176615,0,0,0,0.0002992613462695637,1.0
2022-02-16 14:00:00,5.14709997177124,46.0,3048400.0,94.30999755859376,19.0,43.0,33.034166733423866,0.1446164251443065,0.07845538341361477,0.06616104173069173,0,0,0,0.004488376244684789,1.0
2022-02-16 15:00:00,5.136899948120117,49.0,5237700.0,93.8000030517578,12.0,39.0,33.07249999046326,0.17469229866420477,0.09770276646373277,0.076989532200472,0,0,0,-0.01876678802032783,0.0
2022-02-17 10:00:00,5.144000053405762,43.0,8061500.0,92.73999786376952,2.0,12.0,33.081249952316284,0.14600872634537154,0.10736395844006053,0.03864476790531102,0,0,0,-0.000910709791971609,0.0
2022-02-17 11:00:00,5.180699825286865,53.0,6134600.0,91.9000015258789,3.0,24.0,33.06666668256124,0.11947885992550056,0.10978693873714854,0.00969192118835202,0,0,0,-0.00881193913314915,0.0
2022-02-17 12:00:00,5.165800094604492,39.0,6464400.0,91.02999877929688,3.0,33.0,33.02999997138977,0.07419779342996691,0.10266910967571222,-0.02847131624574531,0,0,0,0.006131231437410012,1.0
2022-02-17 13:00:00,5.158899784088135,66.0,3179200.0,91.76000213623048,9.0,27.0,32.99999992052714,0.053830092296955456,0.09290130619996087,-0.039071213903005414,0,0,1,-0.0006093984750044079,0.0
2022-02-17 14:00:00,5.16540002822876,51.0,3330500.0,91.23999786376952,15.0,30.0,32.96249985694885,0.035663565236710326,0.08145375800731076,-0.04579019277060044,0,0,0,-0.0036585041059751244,0.0
2022-02-17 15:00:00,5.171999931335449,45.0,3172200.0,91.20999908447266,8.0,23.0,32.91666658719381,0.011451544452405926,0.0674533152963298,-0.05600177084392387,0,0,0,-0.0003060629172908502,0.0
2022-02-18 10:00:00,5.13730001449585,53.0,4860900.0,89.75,0.0,12.0,32.88249977429708,-0.008446380641451867,0.05227337610877346,-0.060719756750225326,0,0,0,-0.004285258570400408,0.0
2022-02-18 11:00:00,5.127099990844727,50.0,7887600.0,90.4499969482422,2.0,10.0,32.852916320165,-0.03510771052294359,0.034797158782430046,-0.06990486930537364,0,0,0,-0.006148077336217805,0.0
2022-02-18 12:00:00,5.125,56.0,4237000.0,91.16000366210938,3.0,28.0,32.827499787012734,-0.07155030148049235,0.013527666729845567,-0.08507796821033792,0,0,0,0.0015465275047563676,1.0
2022-02-18 13:00:00,5.1219000816345215,56.0,5290100.0,90.55999755859376,9.0,27.0,32.797083139419556,-0.09529825780444412,-0.008237518177012373,-0.08706073962743174,0,0,0,0.007411916487114034,1.0
2022-02-18 14:00:00,5.134399890899658,41.0,4909900.0,91.2300033569336,17.0,41.0,32.78208311398824,-0.09367305772558865,-0.025324626086727628,-0.06834843163886102,0,0,1,0.005211587652028005,1.0
