date,target_value,target_class
2022-03-03 15:00:00,-0.0008728187439379,0.0
2022-03-03 16:00:00,-0.0061152907262532,0.0
2022-03-04 10:00:00,0.0049809013661041,1.0
2022-03-04 11:00:00,-0.0096209336354988,0.0
2022-03-04 12:00:00,-0.0008832085050339,0.0
2022-03-04 13:00:00,0.0029464435139858,1.0
2022-03-04 14:00:00,0.0011751149956373,1.0
2022-03-04 15:00:00,-0.0008803577576924,0.0
2022-03-04 16:00:00,-0.0032305613161904,0.0
2022-03-07 10:00:00,-0.0073659401919734,0.0
2022-03-07 13:00:00,-0.0096618268461401,0.0
2022-03-07 14:00:00,-0.0003048268831026,0.0
2022-03-07 15:00:00,-0.0097590633086163,0.0
2022-03-07 16:00:00,0.0138588522120308,1.0
2022-03-08 10:00:00,-0.0030376208895244,0.0
2022-03-08 11:00:00,-0.0170628086075006,0.0
2022-03-08 12:00:00,0.0102294435283467,1.0
2022-03-08 13:00:00,-0.0260816317118743,0.0
2022-03-08 14:00:00,0.013547523658725,1.0
2022-03-08 15:00:00,0.0077712158604141,1.0
2022-03-08 16:00:00,-0.0080196895810515,0.0
2022-03-09 10:00:00,0.0065298223093603,1.0
2022-03-09 11:00:00,-0.0055607139671073,0.0
2022-03-09 12:00:00,0.006523855487079,1.0
2022-03-09 13:00:00,-0.0098765333257353,0.0
2022-03-09 15:00:00,0.0081606502370477,1.0
2022-03-09 16:00:00,0.042652639854918,1.0
2022-03-10 10:00:00,-0.008659328187308,0.0
2022-03-10 11:00:00,0.0042168489888927,1.0
2022-03-10 12:00:00,0.0038992521751726,1.0
2022-03-10 13:00:00,0.0038839930886396,1.0
2022-03-10 14:00:00,0.0029762587309454,1.0
2022-03-10 15:00:00,0.0,0.0
2022-03-10 15:00:00,0.0083085689305026,1.0
2022-03-10 16:00:00,-0.0020600263616016,0.0
2022-03-11 10:00:00,-0.0044235189193123,0.0
2022-03-11 11:00:00,-0.0047393322087357,0.0
2022-03-11 12:00:00,0.0032738278377091,1.0
2022-03-11 13:00:00,0.0014832168026839,1.0
