4.951101104870094805e-01,5.104166666666666297e-01,0.000000000000000000e+00,5.494723887092234360e-01,0.000000000000000000e+00,1.126760563380281716e-01,7.300100270306836281e-01,7.591878667305270723e-01,5.546673744347168089e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.839038469035388923e-01,6.249999999999998890e-01,1.418298406729480710e-01,4.283832379675107660e-01,2.702702702702702853e-02,2.816901408450704358e-01,7.206048136820367711e-01,7.515378923405334755e-01,5.689397825296166333e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.735931899043350324e-01,9.166666666666666297e-01,1.364873681921185411e-01,4.955189537138962041e-01,5.405405405405405705e-02,9.859154929577465531e-02,7.173808376238284268e-01,7.417252349022449565e-01,5.765299824145813101e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.870296270385967352e-01,5.833333333333332593e-01,6.728077621950792619e-02,4.844410622848481784e-01,4.459459459459459429e-01,3.802816901408450634e-01,5.886509849227502533e-01,7.360556893260916667e-01,5.899350242520156051e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.276554078282010396e-01,5.833333333333332593e-01,3.857489634270400147e-01,4.455727529928073527e-01,4.054054054054054279e-01,4.084507042253521236e-01,6.182399369209049533e-01,7.418332887741617698e-01,6.209193272211308567e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.927974327630787243e-01,5.104166666666666297e-01,4.323789612521661274e-01,4.424250899247856306e-01,2.297297297297297425e-01,2.253521126760563431e-01,6.631775425973179816e-01,7.504865525498728429e-01,6.507963997307373294e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.285309599054756946e-01,5.520833333333332593e-01,3.442685057213215050e-01,4.626465432488036655e-01,2.972972972972973138e-01,3.661971830985915610e-01,6.600914543912698162e-01,7.603901415016742771e-01,6.769110047200129765e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.797206028082115825e-01,4.999999999999999445e-01,0.000000000000000000e+00,5.250124313586064240e-01,0.000000000000000000e+00,9.859154929577465531e-02,6.957733405724247921e-01,7.753794300288947561e-01,7.068038539602145010e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.781076426076670272e-01,6.979166666666666297e-01,2.279057367560703706e-01,4.456452569173263156e-01,1.216216216216216284e-01,1.126760563380281716e-01,6.600298483430485641e-01,7.836351054024023322e-01,7.188003305370292972e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.398284126902472613e-01,6.979166666666666297e-01,1.456709485958032069e-01,4.579916882699110459e-01,1.891891891891891997e-01,2.394366197183098732e-01,6.559369050562703363e-01,7.856170006706235664e-01,7.172935661908519389e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.265167331496760639e-01,6.874999999999998890e-01,1.903540835011260368e-01,4.285680684612627189e-01,3.513513513513513709e-01,5.774647887323943740e-01,6.355681694198842546e-01,7.826609554544378122e-01,7.073485078610717292e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.478122534256131271e-01,8.020833333333332593e-01,2.349354904340627548e-01,4.221815711988519126e-01,3.378378378378378288e-01,3.661971830985915610e-01,6.599866760229685658e-01,7.837050465599104676e-01,7.064722911232867997e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.569616963568608581e-01,6.458333333333332593e-01,3.855384917600342409e-01,4.532593131948196019e-01,5.000000000000000000e-01,4.647887323943661886e-01,6.406457621061436569e-01,7.815427781541803842e-01,7.000963911316467891e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.576972480540019816e-01,6.249999999999998890e-01,3.947957372471709303e-01,4.109309564507634960e-01,3.243243243243243423e-01,2.253521126760563431e-01,6.152264456212761523e-01,7.687565964259408524e-01,6.761924370922589578e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.694694768619793068e-01,6.354166666666666297e-01,0.000000000000000000e+00,6.032377181527381893e-01,6.756756756756757132e-02,9.859154929577465531e-02,6.589479741667909618e-01,7.664763718726831376e-01,6.756637376559946340e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.118350689181841773e-01,7.187499999999998890e-01,3.637967685583392563e-01,5.012805209458364164e-01,4.054054054054054279e-02,1.690140845070422504e-01,6.690916336520664753e-01,7.673302588287926884e-01,6.807878331749375178e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.136119852722035084e-01,6.145833333333332593e-01,3.216392936570855454e-01,4.011630615686886947e-01,4.054054054054054279e-02,1.971830985915493106e-01,6.335178925512313652e-01,7.564664683005956070e-01,6.641480254574091413e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.996576096195608274e-01,6.979166666666666297e-01,4.378196538442650221e-01,4.765932537448202000e-01,4.594594594594594850e-01,2.676056338028169335e-01,6.883452884713867626e-01,7.501066951590393828e-01,6.588078268766668355e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.379568619911644145e-01,6.979166666666666297e-01,1.794516511502276812e-01,4.889331145065434203e-01,4.729729729729730270e-01,4.084507042253521236e-01,6.882773703658577880e-01,7.431293400809431127e-01,6.534426114948679309e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.125539394546668737e-01,4.687500000000000000e-01,1.876109361078176219e-01,4.857342895781441849e-01,2.567567567567567988e-01,3.380281690140845008e-01,6.882094080285339199e-01,7.372543735400165499e-01,6.511015535335372695e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.877173809610835020e-01,5.937499999999998890e-01,3.553779018781088594e-01,4.411359101405215033e-01,2.972972972972973138e-01,3.098591549295774961e-01,6.911774767588488855e-01,7.341181464161791181e-01,6.540759942881007039e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.654629214663369652e-01,6.979166666666666297e-01,0.000000000000000000e+00,4.764803589369791537e-01,4.054054054054054279e-02,7.042253521126760896e-02,7.123306971968559331e-01,7.367796402783501897e-01,6.667169168149026381e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.104563325538675533e-01,6.562499999999998890e-01,1.581905049215291681e-01,4.134771199857547597e-01,4.054054054054054279e-02,2.957746478873239382e-01,6.940323028003755335e-01,7.325017847143924232e-01,6.645477199761885556e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.470747493861201960e-01,6.666666666666666297e-01,1.560051074457860232e-01,4.518049201248797719e-01,1.351351351351351426e-02,2.394366197183098732e-01,6.768136663443210521e-01,7.261507534103611716e-01,6.591430546451224615e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.437252476939378187e-01,6.354166666666666297e-01,1.138827111556999366e-01,4.471437094436299109e-01,2.702702702702702853e-01,2.112676056338028130e-01,6.666966838916000837e-01,7.185491740420177909e-01,6.526059809094476583e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.071277018408280934e-01,8.541666666666666297e-01,1.621052779278362999e-01,4.657440383525690009e-01,3.918918918918918859e-01,3.802816901408450634e-01,6.606291374580490761e-01,7.097530897365148528e-01,6.452621710218209294e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.383326576374125372e-01,6.770833333333332593e-01,3.184471400408315223e-01,4.672924786391397523e-01,1.756756756756756854e-01,4.507042253521126862e-01,6.475321788853262150e-01,6.956010600276462119e-01,6.299076505388294667e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.856563157750452886e-01,5.520833333333332593e-01,2.584556992219564364e-01,4.641866411965220873e-01,3.918918918918918859e-01,3.098591549295774961e-01,6.274149176397859629e-01,6.810303554631412792e-01,6.168830227133600408e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.116644509748888625e-01,3.958333333333333148e-01,0.000000000000000000e+00,4.486926650314324583e-01,4.054054054054054279e-02,9.859154929577465531e-02,6.093166887849876812e-01,6.750368437267326716e-01,6.216440697031976326e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.609791958741234597e-01,5.208333333333332593e-01,2.494229568462925650e-01,4.455654054787610563e-01,4.054054054054054279e-02,1.126760563380281716e-01,5.851732762282481071e-01,6.679965084811835263e-01,6.236001373364126188e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.041008509519509850e-01,5.833333333333332593e-01,1.411247605884787815e-01,4.595305066494987933e-01,6.756756756756757132e-02,3.239436619718309984e-01,5.750780126292786010e-01,6.635310726267001913e-01,6.297222985694204134e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.610875271392264718e-01,6.666666666666666297e-01,1.345264738278482142e-01,4.330749523933937750e-01,4.324324324324324564e-01,5.070422535211267512e-01,5.286898533189943183e-01,6.545041817309102949e-01,6.265467212205222403e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.705095884217490143e-01,6.562499999999998890e-01,1.374415064158779898e-01,4.345179471709474939e-01,3.513513513513513709e-01,4.647887323943661886e-01,5.335657855592397247e-01,6.468280503110123147e-01,6.263969647052489709e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.981189209293297226e-01,6.562499999999998890e-01,2.585574271943425484e-01,5.081638684296432285e-01,4.459459459459459429e-01,3.661971830985915610e-01,5.334123112036371905e-01,6.378868155284614927e-01,6.240380566409731156e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.002119885726683313e-01,6.354166666666666297e-01,1.474354027375348319e-01,4.766669720208417393e-01,2.972972972972973138e-01,2.676056338028169335e-01,5.514835719605709619e-01,6.334806353151641867e-01,6.301775104042768305e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.448331564526896820e-01,4.687500000000000000e-01,0.000000000000000000e+00,5.092720151982360610e-01,0.000000000000000000e+00,8.450704225352112520e-02,5.392172209371639546e-01,6.314723969005714421e-01,6.393331838007204615e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.749064113242119189e-01,5.416666666666666297e-01,2.047292983576194381e-01,4.688016354524890961e-01,1.351351351351351426e-02,1.690140845070422504e-01,5.370511511177852304e-01,6.280508877256877343e-01,6.441563786091367705e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.439677692249119456e-01,5.729166666666666297e-01,2.197710068262977434e-01,4.256391004887495888e-01,6.756756756756757132e-02,8.450704225352112520e-02,5.643694241523883326e-01,6.241638236877843360e-01,6.471909502247390478e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.017361273619632467e-01,5.520833333333332593e-01,2.287651627296772294e-01,4.936277525538566024e-01,2.432432432432432567e-01,3.380281690140845008e-01,5.225556148008164703e-01,6.181481547280569533e-01,6.458511957056162212e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.610933524770898906e-01,7.187499999999998890e-01,2.226018507475252262e-01,5.058026983383714370e-01,3.783783783783783994e-01,3.802816901408450634e-01,4.938020676147782950e-01,6.093279534785426277e-01,6.398156583479776005e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.431510270433481447e-01,6.666666666666666297e-01,2.714628482429123912e-01,4.626184801570497052e-01,2.432432432432432567e-01,1.971830985915493106e-01,5.343872135809130119e-01,6.047393402291321163e-01,6.424767040568842846e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
