4.408537165417913406e-01,4.411764705882352811e-01,4.509198864498233927e-01,5.126129885358913230e-01,4.000000000000000083e-02,2.950819672131147486e-01,5.341377691672413164e-01,2.034377226548785278e-01,5.255636724208858634e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.441413354117953460e-01
4.854100386638555698e-01,2.941176470588235947e-01,1.710360370121568052e-01,4.448536924919724855e-01,9.333333333333333759e-02,2.786885245901639663e-01,5.169814781502016787e-01,1.769568827059352922e-01,5.303684699194566310e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.349181605611848411e-01
3.889576196817779996e-01,7.647058823529413463e-01,1.579474288686155137e-01,7.646901474641933927e-01,4.533333333333333659e-01,3.278688524590164244e-01,4.737189106097713376e-01,1.661967708962294177e-01,5.580723090178729695e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.463237204468694097e-01
3.296288659955239342e-01,8.529411764705883137e-01,4.062582616421435699e-01,5.796962564443794985e-01,5.333333333333334370e-01,3.934426229508197204e-01,4.946545460617737811e-01,1.566333413520694662e-01,5.820516346023137944e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.760457261626397041e-01
2.424903161644521576e-01,5.882352941176471894e-02,4.364357379677985538e-01,6.982319478154528358e-01,3.466666666666667340e-01,3.770491803278688825e-01,4.980226002917443884e-01,1.610455556523827658e-01,6.224465093595077381e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.549493374902573439e-01
4.376615245158835266e-01,1.176470588235294379e-01,4.670509458903070454e-01,6.591384590463704729e-01,3.066666666666666985e-01,3.442622950819672623e-01,5.024734733640140449e-01,1.651145313695431271e-01,6.542414617321092862e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.957391530267603041e-01
3.303553975278137322e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.639344262295082122e-01,5.353627084241776579e-01,2.065311833932448327e-01,7.363615409209118834e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.569238763315147223e-01
2.177560268949159661e-01,4.117647058823530326e-01,5.877131774546557885e-01,8.673672563470939956e-01,2.666666666666666491e-02,1.639344262295082122e-01,5.347833890685356195e-01,2.407602226455991534e-01,7.911486662692973626e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.458300857365554704e-02
4.223785193582567654e-01,6.470588235294119084e-01,2.298870999198214249e-01,6.395386185880190810e-01,1.066666666666666735e-01,3.770491803278688825e-01,5.045983673228406907e-01,2.650327220968027864e-01,8.198669131535328836e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.967783839958431757e-01
3.543937972705805683e-01,9.117647058823530326e-01,4.389927839296162149e-01,5.627342614851609248e-01,2.933333333333333903e-01,5.573770491803279326e-01,4.349211279820814902e-01,2.890979790734332089e-01,8.425269701620720086e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.734736295141598550e-02
4.112313193706345071e-01,7.647058823529413463e-01,4.092183673911630182e-01,6.395336605290193877e-01,3.333333333333333703e-01,4.918032786885245811e-01,3.559895406336891499e-01,2.930519671732150222e-01,8.301313088982602562e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.707976097687712080e-01
2.395636644011453209e-01,3.529411764705883137e-01,3.641883546059331844e-01,5.706086777731174120e-01,3.466666666666667340e-01,3.114754098360655865e-01,3.690560916023674087e-01,3.104350529329878983e-01,8.405966783651668273e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.564562223954274467e-01
4.359916222651611384e-01,6.176470588235294379e-01,4.240709038507378681e-01,5.449595898200696453e-01,4.533333333333333659e-01,6.393442622950820109e-01,3.522302301984824857e-01,3.207153550508411444e-01,8.381887846239778339e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.783320342946220549e-01
3.654126734462695980e-01,3.235294117647058432e-01,0.000000000000000000e+00,6.435621685614040244e-01,2.666666666666666491e-02,6.557377049180329598e-02,2.196553869131940839e-01,2.792184549884099143e-01,7.576780624705040657e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.016108080020784898e-01
2.477681263784280996e-01,6.764705882352941568e-01,8.341950722690532061e-01,5.173368944869500829e-01,9.333333333333333759e-02,3.278688524590164799e-02,1.912332891731196582e-01,2.420370141404049602e-01,6.998192361771338188e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.949857105741751973e-01
3.641232530727380734e-01,6.764705882352941568e-01,3.277092768760699326e-01,7.564012411873846098e-01,2.666666666666666491e-02,2.786885245901639663e-01,1.764882021933769085e-01,2.114709850674321712e-01,6.635726599614799603e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.888022863081319613e-01
4.700699769922804250e-01,5.588235294117647189e-01,4.152946020326347965e-01,6.060115930791489802e-01,2.933333333333333903e-01,3.606557377049180446e-01,6.879321627673835593e-01,1.886847873796761998e-01,6.463831717436017144e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.767212262925435540e-01
3.394447991016342203e-01,7.941176470588235947e-01,5.248835243894510727e-01,6.433284868812504387e-01,4.666666666666667296e-01,6.557377049180328488e-01,7.650369997858261772e-01,1.829342798398182479e-01,6.584873546462345351e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.734736295141598550e-02
4.243764308717873357e-01,5.882352941176471894e-01,4.678440635360911481e-01,6.256018281485037358e-01,3.866666666666667140e-01,4.262295081967213406e-01,7.440947693224275739e-01,1.855370218890316503e-01,6.808487743129643111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.132761756300338263e-01
3.967789950283166500e-01,5.882352941176471894e-01,9.070448783236179091e-01,6.569036139901145432e-01,3.066666666666666985e-01,4.098360655737705027e-01,7.165347929964831497e-01,1.710450900578051603e-01,6.727926145122382628e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.707976097687711636e-01
2.404533647901222204e-01,6.764705882352941568e-01,0.000000000000000000e+00,6.872790109685606996e-01,2.666666666666666491e-02,1.147540983606557541e-01,6.260826412262140428e-01,1.191532082313437324e-01,6.095842314356028080e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.441413354117953460e-01
5.313969293472057265e-01,9.117647058823530326e-01,1.000000000000000000e+00,6.869425910674885616e-01,5.333333333333332982e-02,3.114754098360655865e-01,5.540859753642735086e-01,5.653904580115265421e-02,5.427438750053569239e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.821512081060016719e-01
4.299697709777330346e-01,1.000000000000000222e+00,5.267644700630593757e-01,6.866087581755004887e-01,9.333333333333333759e-02,4.262295081967213406e-01,0.000000000000000000e+00,1.378240716526746290e-02,5.194101772961856600e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.293322941023642869e-01
3.304840452013306784e-01,9.705882352941175295e-01,3.114005244111209825e-01,6.862774825664174072e-01,4.000000000000000777e-01,6.229508196721311730e-01,4.724475976386697806e-01,0.000000000000000000e+00,5.447186119112197300e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.987529228371005985e-01
4.513955942025431045e-01,9.411764705882352811e-01,2.643032049754046597e-01,6.859487349677747536e-01,5.733333333333333615e-01,6.557377049180328488e-01,5.017569399348207337e-01,5.140335711109833561e-03,5.936851912699593337e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.441413354117953571e-01
4.214873155060457344e-01,7.352941176470588758e-01,3.401087828027823945e-01,6.856224865521712841e-01,5.333333333333334370e-01,5.737704918032787704e-01,5.392158768650988643e-01,2.954468140947674737e-02,6.620962416715833188e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.961548454143933640e-01
4.192053687799508488e-01,9.705882352941175295e-01,5.050599172210544774e-01,6.852987089288110623e-01,5.200000000000000178e-01,6.065573770491803351e-01,5.206204049702810588e-01,5.133763439595007139e-02,7.128616629689473738e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.600935307872175972e-01
1.114584203958569053e-01,6.176470588235294379e-01,0.000000000000000000e+00,6.849773741353715195e-01,6.666666666666666574e-02,1.967213114754098324e-01,5.753515731104266173e-01,9.613229810836299016e-02,7.883846503502456304e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.001818654195895997e-01
6.171700787977245639e-01,8.823529411764705621e-01,5.472295057100136084e-01,3.727828085029115113e-01,8.000000000000000167e-02,3.114754098360655865e-01,5.489080305938223159e-01,1.308932525913722444e-01,8.335744636190210999e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.512600675500130443e-01
3.080218985222096251e-01,8.823529411764705621e-01,2.243786161613972596e-01,4.738061048990007129e-01,1.199999999999999956e-01,4.262295081967213406e-01,5.574825322487242385e-01,1.635803185821784744e-01,8.665786876568204455e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.342686412055080103e-01
4.125630344369852764e-01,8.529411764705883137e-01,1.519188679654148721e-01,7.579361577970730179e-01,4.000000000000000777e-01,5.081967213114754189e-01,4.818845691119782448e-01,1.903350034715823869e-01,8.839782460494500782e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.760457261626397041e-01
4.930562326550119723e-01,8.529411764705883137e-01,1.550089930006284256e-01,0.000000000000000000e+00,4.666666666666667296e-01,5.245901639344262568e-01,4.798481094350993681e-01,2.126991701708293991e-01,8.912342212136772357e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.967004416731622296e-02
4.018070531031691095e-01,7.352941176470588758e-01,3.336121524692829410e-01,7.257875388858633370e-01,4.000000000000000777e-01,4.918032786885245811e-01,4.743575745862040338e-01,2.257472349491320140e-01,8.828995670829428155e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.383736035333853476e-01
3.990012010210159388e-01,7.352941176470588758e-01,5.873014497150410573e-01,5.942601785904851885e-01,3.866666666666667140e-01,4.590163934426230163e-01,4.665156957763336165e-01,2.380933349570100166e-01,8.751664427329433060e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.982333073525592182e-01
3.922749099320140265e-01,5.588235294117647189e-01,0.000000000000000000e+00,9.985686202733727868e-01,2.666666666666666491e-02,1.475409836065574021e-01,5.358857667095665578e-01,2.677369730952957605e-01,8.952331342728365726e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.358274876591323732e-01
6.097233599773524970e-01,7.352941176470588758e-01,2.564283702082475469e-01,3.986034945890779557e-01,5.333333333333332982e-02,3.114754098360655865e-01,5.121774577097417680e-01,2.942931248390622256e-01,9.066004813531506334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.879449207586387116e-01
4.378459145571916844e-01,7.647058823529413463e-01,2.366134309922638401e-01,6.136737145326661702e-01,8.000000000000000167e-02,3.606557377049180446e-01,5.033503358753773638e-01,3.080093253173138423e-01,8.962066324566435593e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.592621460119512555e-01
4.410928678861981145e-01,7.352941176470588758e-01,1.358528181680282443e-01,7.065627556728997227e-01,3.066666666666666985e-01,4.426229508196721785e-01,6.224241400838878002e-01,3.272491461202383101e-01,8.962749809932309963e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.121330215640426453e-01
3.573656631923170512e-01,7.941176470588235947e-01,2.064922963572929926e-01,3.978614900410630817e-01,3.733333333333334059e-01,5.245901639344262568e-01,6.443518816989497466e-01,3.477865913863870673e-01,8.982991182881091552e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.121070407898156596e-01
3.201690475042528461e-01,6.470588235294119084e-01,1.947212169805187798e-01,5.340301418266736322e-01,3.733333333333334059e-01,4.590163934426230163e-01,6.500377015862196517e-01,3.640475295267767142e-01,8.934277958950747056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.631332813717849106e-01
4.667746765912259010e-01,8.235294117647058432e-01,4.044726634450776515e-01,5.104427863744154248e-01,3.466666666666667340e-01,5.081967213114754189e-01,6.627552853864144833e-01,3.823938857845861627e-01,8.926958635482404869e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999480384515458953e-01
3.556653451531338606e-01,6.176470588235294379e-01,0.000000000000000000e+00,8.819649349945639649e-01,4.000000000000000083e-02,2.131147540983606703e-01,6.287335072831836680e-01,3.903602504664481221e-01,8.763561739554204255e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.453884125746947475e-01
3.145344369156586883e-01,7.941176470588235947e-01,3.883329360521810547e-01,3.082274239693414963e-01,5.333333333333332982e-02,3.114754098360655865e-01,5.992567470271793484e-01,3.872926172520290145e-01,8.465376660491358285e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.520394907768252590e-01
3.677662124390244647e-01,8.529411764705883137e-01,1.898671636292716680e-01,9.722256844285378508e-01,8.000000000000000167e-02,3.934426229508197204e-01,6.646825288423764411e-01,3.975384242317097083e-01,8.428892200692945647e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.476747207066771095e-01
4.022978015571672117e-01,8.529411764705883137e-01,1.585801893947602070e-01,6.213105939355264562e-01,3.333333333333333703e-01,4.426229508196721785e-01,7.526941966445506171e-01,4.046069923320549933e-01,8.351482360652143777e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.365809301117177466e-02
4.652430039542564399e-01,7.941176470588235947e-01,1.796433137582074679e-01,6.058920767025900433e-01,4.000000000000000777e-01,5.081967213114754189e-01,8.090874090024074983e-01,4.119163510918310012e-01,8.293209068323377231e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.074824629773968088e-01
3.539318002795658336e-01,5.588235294117647189e-01,3.386959065594729590e-01,5.808754406359737388e-01,3.333333333333333703e-01,4.426229508196721785e-01,7.949649156507679892e-01,4.131476500255386042e-01,8.154341199661105932e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.578332034294622765e-01
3.700132944749920938e-01,7.352941176470588758e-01,3.186165947948945698e-01,6.771540354051492905e-01,3.600000000000000422e-01,4.754098360655738542e-01,7.738225058380391319e-01,4.191591023977837560e-01,8.115797275992339133e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.711088602090659716e-01,6.176470588235294379e-01,0.000000000000000000e+00,7.056832409059116129e-01,4.000000000000000083e-02,1.639344262295082122e-01,7.679522045559404875e-01,4.322200719480555620e-01,8.191955582990192442e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.621460119511561659e-01
4.229116261086661721e-01,8.235294117647058432e-01,3.015537304700197097e-01,8.159918109496072658e-01,5.333333333333332982e-02,2.950819672131147486e-01,7.397942551411652579e-01,4.444718013749606178e-01,8.240600055611294605e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.245258508703559808e-01
4.512542468757776426e-01,7.647058823529413463e-01,2.789737144343077402e-01,5.357827319499114394e-01,8.000000000000000167e-02,3.934426229508197204e-01,7.292303567763263050e-01,4.469557328919797623e-01,8.131265713726121280e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.441413354117953571e-01
3.039787856799130439e-01,7.941176470588235947e-01,2.734218909138188547e-01,6.646377542977321973e-01,3.066666666666666985e-01,4.754098360655738542e-01,7.210052693902880838e-01,4.681788472267386370e-01,8.328210589745332904e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.488698363211224285e-01
4.279188191686981724e-01,7.941176470588235947e-01,1.883199341235616553e-01,5.755194634315450308e-01,3.866666666666667140e-01,5.245901639344262568e-01,7.315588386618986361e-01,4.852913363881918851e-01,8.423377827461723255e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.428422967004417288e-01
3.522111895962158346e-01,6.470588235294119084e-01,3.438793421024118335e-01,7.573456428364528925e-01,3.333333333333333703e-01,4.590163934426230163e-01,7.585677833561028649e-01,5.130416198992091559e-01,8.660965834404847907e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.663289166017147380e-02
3.616248140567737690e-01,6.470588235294119084e-01,5.101133334777991912e-01,7.317983740452439489e-01,3.200000000000000622e-01,4.918032786885245811e-01,7.738376709765290018e-01,5.392539171061111469e-01,8.827693583956215395e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.842556508183943897e-01
3.894796353694741087e-01,7.058823529411766273e-01,0.000000000000000000e+00,2.859228333039811609e-01,1.333333333333333419e-02,6.557377049180329598e-02,8.031922652203175028e-01,5.712701288052787207e-01,9.049164200966205440e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.277994284229670319e-01
4.714719503370187748e-01,9.117647058823530326e-01,2.742106745833965409e-01,6.304658884696989762e-01,2.666666666666666491e-02,1.967213114754098324e-01,7.820397454446589292e-01,5.776756049166634766e-01,8.837635938743036990e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.736035333852949281e-01
4.339717720589181260e-01,8.529411764705883137e-01,1.537608078531648714e-01,5.792822641782802151e-01,5.333333333333332982e-02,2.622950819672131284e-01,7.785117859766828019e-01,5.791203732010035132e-01,8.593122608865818579e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.378020265003897293e-01
3.989252997475877249e-01,9.117647058823530326e-01,9.995882722603852133e-02,5.603042212791509158e-01,2.666666666666667185e-01,4.098360655737705027e-01,7.468345830065717950e-01,5.811591609491434385e-01,8.406527624730204540e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.410496232787737836e-01
3.023467368201269156e-01,8.235294117647058432e-01,2.588293930266322707e-01,6.362029925706847999e-01,3.466666666666667340e-01,4.262295081967213406e-01,7.832013032106271977e-01,5.999420911278788848e-01,8.511384431568853604e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.295661210704079469e-01
4.791425736600104512e-01,6.764705882352941568e-01,2.871735974169501437e-01,5.280620937584286079e-01,3.200000000000000622e-01,3.770491803278688825e-01,7.796740565120411359e-01,6.023984297798375964e-01,8.347474426135261805e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.110678098207327213e-01
3.695046052238251111e-01,7.647058823529413463e-01,1.945955316705311189e-01,6.210435584214742955e-01,3.066666666666666985e-01,3.934426229508197204e-01,7.808400160460658990e-01,6.100237081434888298e-01,8.294797563562618103e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.567679916861523415e-01
9.999999999999998890e-01,5.588235294117647189e-01,0.000000000000000000e+00,8.680943245133528885e-01,2.666666666666666491e-02,1.311475409836065642e-01,8.722571855600957935e-01,6.620855344375553564e-01,8.927087991091100516e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.629514159521955108e-01
3.721438837680044465e-01,7.647058823529413463e-01,5.687086917892820725e-01,5.212350767085693892e-01,4.000000000000000083e-02,2.622950819672131284e-01,8.685863309896650897e-01,6.977768627169315119e-01,9.184458495232500352e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.195635229929853161e-01
3.145196159449274442e-01,7.647058823529413463e-01,3.172470583136498545e-01,6.227358807728770040e-01,6.666666666666666574e-02,3.442622950819672623e-01,8.544097912125671046e-01,7.207977116707776633e-01,9.198049778858106151e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.501688750324760457e-01
2.685136515264998636e-01,7.647058823529413463e-01,2.689708973497735300e-01,5.662259251694005124e-01,2.800000000000000266e-01,4.262295081967213406e-01,8.764798539482496764e-01,7.392505759944969501e-01,9.139592608497837389e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.862227622616551392e-01,7.647058823529413463e-01,3.404511669230935733e-01,3.794879282360028583e-01,3.466666666666667340e-01,4.754098360655738542e-01,8.798066223003909725e-01,7.421093478259124243e-01,8.856148862948496348e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.621460119511561659e-01
3.977257481728356248e-01,6.764705882352941568e-01,3.042147918607926438e-01,9.771900207268624516e-01,3.200000000000000622e-01,4.262295081967213406e-01,8.668194895909917541e-01,7.467713309772473496e-01,8.656761952576635943e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.231228890620941208e-01
